instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
SILVERM,2026-08-28 12:00,249267.0,249497.0,248800.0,249280.0,248677.58275168174,249030.26185472758,249030.26185472758,248677.58275168174,249030.26185472758,249030.26185472758,249280.0,240,249294.0,long_position,LONG,,,247853.0,"[""ENTRY_EXECUTED:LONG:249371.0:""]"
GOLDM,2026-08-28 12:15,157705.0,158400.0,157705.0,158314.0,157816.45569072352,158194.90474363664,158194.90474363664,157816.45569072352,158194.90474363664,158194.90474363664,158314.0,241,157704.0,exit_order_submitted,SHORT,LONG,158400.0,158469.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
SILVERM,2026-08-28 12:15,249278.0,251586.0,249247.0,251531.0,250098.10669211674,249030.26185472758,249030.26185472758,250098.10669211674,249030.26185472758,249030.26185472758,251531.0,241,249280.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 12:30,158305.0,158399.0,158040.0,158221.0,157896.16151494472,158194.90474363664,158194.90474363664,157896.16151494472,158194.90474363664,158194.90474363664,158221.0,242,158314.0,pending_long,,LONG,158400.0,,[]
SILVERM,2026-08-28 12:30,251580.0,251977.0,250910.0,251541.0,250642.2915268937,249030.26185472758,249030.26185472758,250642.2915268937,249030.26185472758,249030.26185472758,251541.0,242,251531.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 12:45,158228.0,158490.0,158172.0,158450.0,158085.238018536,158194.90474363664,158194.90474363664,158085.238018536,158194.90474363664,158194.90474363664,158450.0,243,158221.0,long_position,LONG,,,157550.0,"[""ENTRY_EXECUTED:LONG:158400.0:""]"
SILVERM,2026-08-28 12:45,251550.0,252551.0,251344.0,252258.0,251265.05916323088,249765.03355145393,249030.26185472758,251265.05916323088,249030.26185472758,249765.03355145393,252258.0,243,251541.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 13:00,158453.0,158900.0,158453.0,158625.0,158248.14799502664,158194.90474363664,158194.90474363664,158248.14799502664,158194.90474363664,158194.90474363664,158625.0,244,158450.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:00,252383.0,253600.0,252315.0,252613.0,251638.52320597947,249765.03355145393,249030.26185472758,251638.52320597947,249765.03355145393,249765.03355145393,252613.0,244,252258.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 13:15,158650.0,158843.0,158626.0,158731.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158731.0,245,158625.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:15,252656.0,253000.0,252500.0,252953.0,252073.28918556505,249765.03355145393,249030.26185472758,252073.28918556505,249765.03355145393,249765.03355145393,252953.0,245,252613.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 13:30,158720.0,158839.0,158540.0,158642.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158642.0,246,158731.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:30,252781.0,253078.0,252300.0,252601.0,252073.28918556505,249765.03355145393,249030.26185472758,252073.28918556505,249765.03355145393,249765.03355145393,252601.0,246,252953.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 13:45,158640.0,158790.0,158450.0,158638.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158638.0,247,158642.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:45,252555.0,252800.0,252111.0,252576.0,252073.28918556505,250850.54015091952,249765.03355145393,252073.28918556505,249765.03355145393,250850.54015091952,252576.0,247,252601.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 14:00,158605.0,158749.0,158461.0,158480.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158480.0,248,158638.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:00,252576.0,252742.0,251751.0,251751.0,252073.28918556505,250850.54015091952,249765.03355145393,252073.28918556505,250850.54015091952,250850.54015091952,251751.0,248,252576.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 14:15,158469.0,158673.0,158364.0,158571.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158571.0,249,158480.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:15,251751.0,252700.0,251634.0,252000.0,252073.28918556505,250850.54015091952,249765.03355145393,252073.28918556505,250850.54015091952,250850.54015091952,252000.0,249,251751.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 14:30,158563.0,158631.0,158369.0,158443.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158443.0,250,158571.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:30,252021.0,252487.0,251969.0,252140.0,252073.28918556505,250850.54015091952,249765.03355145393,252073.28918556505,250850.54015091952,250850.54015091952,252140.0,250,252000.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 14:45,158439.0,158867.0,158439.0,158747.0,158399.00545308163,158194.90474363664,158194.90474363664,158399.00545308163,158194.90474363664,158194.90474363664,158747.0,251,158443.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:45,252200.0,252423.0,251976.0,252227.0,252073.28918556505,250959.32716460695,250850.54015091952,252073.28918556505,250850.54015091952,250959.32716460695,252227.0,251,252140.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 15:00,158759.0,158800.0,158606.0,158771.0,158445.94124399475,158194.90474363664,158194.90474363664,158445.94124399475,158194.90474363664,158194.90474363664,158771.0,252,158747.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:00,252232.0,252759.0,252171.0,252527.0,252073.28918556505,250959.32716460695,250850.54015091952,252073.28918556505,250959.32716460695,250959.32716460695,252527.0,252,252227.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 15:15,158770.0,159071.0,158712.0,158945.0,158593.59872102443,158194.90474363664,158194.90474363664,158593.59872102443,158194.90474363664,158194.90474363664,158945.0,253,158771.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:15,252528.0,252600.0,252314.0,252397.0,252073.28918556505,250959.32716460695,250850.54015091952,252073.28918556505,250959.32716460695,250959.32716460695,252397.0,253,252527.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 15:30,158940.0,159218.0,158849.0,159152.0,158787.48210052328,158194.90474363664,158194.90474363664,158787.48210052328,158194.90474363664,158194.90474363664,159152.0,254,158945.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:30,252399.0,253082.0,252251.0,252950.0,252128.51443152982,250959.32716460695,250850.54015091952,252128.51443152982,250959.32716460695,250959.32716460695,252950.0,254,252397.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 15:45,159181.0,159181.0,159019.0,159126.0,158855.34799568175,158414.31960865838,158194.90474363664,158855.34799568175,158194.90474363664,158414.31960865838,159126.0,255,159152.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:45,252950.0,253000.0,252440.0,252642.0,252128.51443152982,251308.64662816952,250959.32716460695,252128.51443152982,250959.32716460695,251308.64662816952,252642.0,255,252950.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 16:00,159125.0,159248.0,159036.0,159042.0,158855.34799568175,158414.31960865838,158194.90474363664,158855.34799568175,158414.31960865838,158414.31960865838,159042.0,256,159126.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:00,252650.0,252740.0,252480.0,252549.0,252128.51443152982,251308.64662816952,250959.32716460695,252128.51443152982,251308.64662816952,251308.64662816952,252549.0,256,252642.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 16:15,159039.0,159086.0,158725.0,158950.0,158855.34799568175,158414.31960865838,158194.90474363664,158855.34799568175,158414.31960865838,158414.31960865838,158950.0,257,159042.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:15,252549.0,252599.0,252048.0,252545.0,252128.51443152982,251308.64662816952,250959.32716460695,252128.51443152982,251308.64662816952,251308.64662816952,252545.0,257,252549.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 16:30,158950.0,159100.0,158801.0,159065.0,158855.34799568175,158414.31960865838,158194.90474363664,158855.34799568175,158414.31960865838,158414.31960865838,159065.0,258,158950.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:30,252519.0,252519.0,252000.0,252299.0,252128.51443152982,251308.64662816952,250959.32716460695,252128.51443152982,251308.64662816952,251308.64662816952,252299.0,258,252545.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 16:45,159061.0,159077.0,158923.0,158983.0,158855.34799568175,158423.28319125963,158414.31960865838,158855.34799568175,158414.31960865838,158423.28319125963,158983.0,259,159065.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:45,252290.0,252563.0,252226.0,252333.0,252128.51443152982,251308.64662816952,251308.64662816952,252128.51443152982,251308.64662816952,251308.64662816952,252333.0,259,252299.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 17:00,158983.0,158995.0,158788.0,158882.0,158855.34799568175,158423.28319125963,158414.31960865838,158855.34799568175,158423.28319125963,158423.28319125963,158882.0,260,158983.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:00,252362.0,252446.0,252016.0,252292.0,252128.51443152982,251308.64662816952,251308.64662816952,252128.51443152982,251308.64662816952,251308.64662816952,252292.0,260,252333.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 17:15,158889.0,158962.0,158841.0,158880.0,158855.34799568175,158423.28319125963,158414.31960865838,158855.34799568175,158423.28319125963,158423.28319125963,158880.0,261,158882.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:15,252286.0,252606.0,252101.0,252257.0,252128.51443152982,251308.64662816952,251308.64662816952,252128.51443152982,251308.64662816952,251308.64662816952,252257.0,261,252292.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 17:30,158888.0,159111.0,158847.0,159049.0,158855.34799568175,158423.28319125963,158414.31960865838,158855.34799568175,158423.28319125963,158423.28319125963,159049.0,262,158880.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:30,252192.0,252940.0,252192.0,252798.0,252128.51443152982,251308.64662816952,251308.64662816952,252128.51443152982,251308.64662816952,251308.64662816952,252798.0,262,252257.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 17:45,159030.0,159113.0,158920.0,158998.0,158855.34799568175,158462.31667459832,158423.28319125963,158855.34799568175,158423.28319125963,158462.31667459832,158998.0,263,159049.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:45,252673.0,253800.0,252544.0,253339.0,252513.66101308275,251796.23644583888,251308.64662816952,252513.66101308275,251308.64662816952,251796.23644583888,253339.0,263,252798.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 18:00,159000.0,159039.0,158865.0,158950.0,158855.34799568175,158462.31667459832,158423.28319125963,158855.34799568175,158462.31667459832,158462.31667459832,158950.0,264,158998.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:00,253452.0,253639.0,252800.0,253159.0,252524.30155611192,251796.23644583888,251308.64662816952,252524.30155611192,251796.23644583888,251796.23644583888,253159.0,264,253339.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 18:15,158959.0,159049.0,158920.0,159016.0,158855.34799568175,158462.31667459832,158423.28319125963,158855.34799568175,158462.31667459832,158462.31667459832,159016.0,265,158950.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:15,253094.0,253690.0,253000.0,253612.0,252858.32671683223,251796.23644583888,251308.64662816952,252858.32671683223,251796.23644583888,251796.23644583888,253612.0,265,253159.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 18:30,159019.0,159044.0,158885.0,158918.0,158855.34799568175,158462.31667459832,158423.28319125963,158855.34799568175,158462.31667459832,158462.31667459832,158918.0,266,159016.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:30,253605.0,253800.0,253083.0,253451.0,252858.32671683223,251796.23644583888,251308.64662816952,252858.32671683223,251796.23644583888,251796.23644583888,253451.0,266,253612.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 18:45,158927.0,159022.0,158884.0,158997.0,158855.34799568175,158511.63203136946,158462.31667459832,158855.34799568175,158462.31667459832,158511.63203136946,158997.0,267,158918.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:45,253501.0,253586.0,252853.0,253479.0,252858.32671683223,252163.59458891494,251796.23644583888,252858.32671683223,251796.23644583888,252163.59458891494,253479.0,267,253451.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 19:00,158965.0,159144.0,158926.0,159084.0,158864.04605055985,158511.63203136946,158462.31667459832,158864.04605055985,158511.63203136946,158511.63203136946,159084.0,268,158997.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 19:00,253400.0,253443.0,252900.0,253258.0,252858.32671683223,252163.59458891494,251796.23644583888,252858.32671683223,252163.59458891494,252163.59458891494,253258.0,268,253479.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 19:15,159085.0,159584.0,159061.0,159281.0,158983.15695527085,158511.63203136946,158462.31667459832,158983.15695527085,158511.63203136946,158511.63203136946,159281.0,269,159084.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 19:15,253238.0,254350.0,253238.0,253400.0,252858.32671683223,252163.59458891494,251796.23644583888,252858.32671683223,252163.59458891494,252163.59458891494,253400.0,269,253258.0,long_position,LONG,,,247853.0,[]
GOLDM,2026-08-28 19:30,159182.0,159706.0,158014.0,158351.0,158983.15695527085,158511.63203136946,158462.31667459832,158983.15695527085,158511.63203136946,158511.63203136946,158351.0,270,159281.0,exit_order_submitted,LONG,SHORT,158014.0,157550.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
SILVERM,2026-08-28 19:30,253502.0,254450.0,250010.0,250111.0,252306.07851862072,252163.59458891494,251796.23644583888,252306.07851862072,252163.59458891494,252163.59458891494,250111.0,270,253400.0,exit_order_submitted,LONG,SHORT,250010.0,247853.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
GOLDM,2026-08-28 19:45,158342.0,158585.0,157530.0,157865.0,158589.8494567677,158511.63203136946,158511.63203136946,158589.8494567677,158511.63203136946,158511.63203136946,157865.0,271,158351.0,short_position,SHORT,,,159706.0,"[""ENTRY_EXECUTED:SHORT:158014.0:""]"
SILVERM,2026-08-28 19:45,250132.0,251200.0,248378.0,249341.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,249341.0,271,250111.0,short_position,SHORT,,,254450.0,"[""ENTRY_EXECUTED:SHORT:250010.0:""]"
GOLDM,2026-08-28 20:00,157874.0,158394.0,157703.0,157942.0,158484.0000852461,158511.63203136946,158511.63203136946,158484.0000852461,158511.63203136946,158511.63203136946,157942.0,272,157865.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:00,249400.0,251250.0,249271.0,250360.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,250360.0,272,249341.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:15,157929.0,158380.0,157736.0,158174.0,158484.0000852461,158511.63203136946,158511.63203136946,158484.0000852461,158511.63203136946,158511.63203136946,158174.0,273,157942.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:15,250400.0,251600.0,250075.0,251277.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,251277.0,273,250360.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:30,158215.0,158333.0,157865.0,157915.0,158484.0000852461,158511.63203136946,158511.63203136946,158484.0000852461,158511.63203136946,158511.63203136946,157915.0,274,158174.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:30,251308.0,251550.0,250411.0,250546.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,250546.0,274,251277.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:45,157900.0,158112.0,157751.0,158028.0,158484.0000852461,158511.63203136946,158511.63203136946,158484.0000852461,158511.63203136946,158511.63203136946,158028.0,275,157915.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:45,250515.0,251135.0,250338.0,250571.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,250571.0,275,250546.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:00,158029.0,158115.0,157363.0,157450.0,158148.1437187614,158511.63203136946,158511.63203136946,158148.1437187614,158511.63203136946,158511.63203136946,157450.0,276,158028.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:00,250639.0,250767.0,249225.0,249517.0,251150.96297080177,252163.59458891494,252163.59458891494,251150.96297080177,252163.59458891494,252163.59458891494,249517.0,276,250571.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:15,157440.0,157613.0,157061.0,157079.0,157734.30436831995,158511.63203136946,158511.63203136946,157734.30436831995,158511.63203136946,158511.63203136946,157079.0,277,157450.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:15,249524.0,249728.0,247700.0,247880.0,249816.58602736914,252163.59458891494,252163.59458891494,249816.58602736914,252163.59458891494,252163.59458891494,247880.0,277,249517.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:30,157049.0,157200.0,156400.0,156519.0,157229.68744707186,158511.63203136946,158511.63203136946,157229.68744707186,158511.63203136946,158511.63203136946,156519.0,278,157079.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:30,247800.0,248250.0,246724.0,246724.0,248477.55527218757,252163.59458891494,252163.59458891494,248477.55527218757,252163.59458891494,252163.59458891494,246724.0,278,247880.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:45,156501.0,156626.0,155517.0,156000.0,156763.33552869377,157530.29174030654,158511.63203136946,156763.33552869377,158511.63203136946,157530.29174030654,156000.0,279,156519.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:45,246753.0,246969.0,244244.0,245215.0,247156.6414607291,249253.2819155,252163.59458891494,247156.6414607291,252163.59458891494,249253.2819155,245215.0,279,246724.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:00,156036.0,156170.0,155610.0,155646.0,156321.18381167736,157530.29174030654,158511.63203136946,156321.18381167736,157530.29174030654,157530.29174030654,155646.0,280,156000.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:00,245188.0,245543.0,243375.0,243375.0,245418.4048888354,249253.2819155,252163.59458891494,245418.4048888354,249253.2819155,249253.2819155,243375.0,280,245215.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:15,155647.0,156600.0,155647.0,155757.0,156321.18381167736,157530.29174030654,158511.63203136946,156321.18381167736,157530.29174030654,157530.29174030654,155757.0,281,155646.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:15,243372.0,245187.0,243300.0,244550.0,245418.4048888354,249253.2819155,252163.59458891494,245418.4048888354,249253.2819155,249253.2819155,244550.0,281,243375.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:30,155786.0,155977.0,155561.0,155641.0,156235.61253106612,157530.29174030654,158511.63203136946,156235.61253106612,157530.29174030654,157530.29174030654,155641.0,282,155757.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:30,244525.0,244798.0,243752.0,243989.0,245418.4048888354,249253.2819155,252163.59458891494,245418.4048888354,249253.2819155,249253.2819155,243989.0,282,244550.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:45,155672.0,156355.0,155431.0,156134.0,156235.61253106612,157144.12932414655,157530.29174030654,156235.61253106612,157530.29174030654,157144.12932414655,156134.0,283,155641.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:45,244116.0,245200.0,244000.0,244561.0,245418.4048888354,247369.9504683232,249253.2819155,245418.4048888354,249253.2819155,247369.9504683232,244561.0,283,243989.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 23:00,156095.0,156235.0,155764.0,155808.0,156235.61253106612,157144.12932414655,157530.29174030654,156235.61253106612,157144.12932414655,157144.12932414655,155808.0,284,156134.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 23:00,244600.0,244877.0,243800.0,244123.0,245418.4048888354,247369.9504683232,249253.2819155,245418.4048888354,247369.9504683232,247369.9504683232,244123.0,284,244561.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 23:15,155805.0,156028.0,155767.0,155999.0,156235.61253106612,157144.12932414655,157530.29174030654,156235.61253106612,157144.12932414655,157144.12932414655,155999.0,285,155808.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 23:15,244187.0,244498.0,244118.0,244395.0,245418.4048888354,247369.9504683232,249253.2819155,245418.4048888354,247369.9504683232,247369.9504683232,244395.0,285,244123.0,short_position,SHORT,,,254450.0,[]
