instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
GOLDM,2026-08-27 22:15,158436.0,158580.0,158262.0,158454.0,158254.2775775401,158181.64487257303,158181.64487257303,158254.2775775401,158181.64487257303,158181.64487257303,158454.0,228,158404.0,long_position,LONG,,,157325.0,[]
SILVERM,2026-08-27 22:15,249666.0,250099.0,249609.0,249921.0,249253.8153840633,249409.819881937,249409.819881937,249253.8153840633,249409.819881937,249409.819881937,249921.0,228,249683.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:30,158473.0,158529.0,158160.0,158266.0,158254.2775775401,158181.64487257303,158181.64487257303,158254.2775775401,158181.64487257303,158181.64487257303,158266.0,229,158454.0,long_position,LONG,,,157325.0,[]
SILVERM,2026-08-27 22:30,249949.0,250100.0,249351.0,249619.0,249253.8153840633,249409.819881937,249409.819881937,249253.8153840633,249409.819881937,249409.819881937,249619.0,229,249921.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 22:45,158269.0,158300.0,158005.0,158180.0,158254.2775775401,158181.64487257303,158181.64487257303,158254.2775775401,158181.64487257303,158181.64487257303,158180.0,230,158266.0,exit_order_submitted,LONG,SHORT,158005.0,157325.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
SILVERM,2026-08-27 22:45,249619.0,249643.0,249333.0,249492.0,249253.8153840633,249409.819881937,249409.819881937,249253.8153840633,249409.819881937,249409.819881937,249492.0,230,249619.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 23:00,158167.0,158469.0,158036.0,158332.0,158254.2775775401,158181.64487257303,158181.64487257303,158254.2775775401,158181.64487257303,158181.64487257303,158332.0,231,158180.0,pending_short,,SHORT,158005.0,,[]
SILVERM,2026-08-27 23:00,249488.0,249589.0,249249.0,249428.0,249253.8153840633,249409.819881937,249409.819881937,249253.8153840633,249409.819881937,249409.819881937,249428.0,231,249492.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 23:15,158351.0,158397.0,158074.0,158150.0,158254.2775775401,158181.64487257303,158181.64487257303,158254.2775775401,158181.64487257303,158181.64487257303,158150.0,232,158332.0,pending_short,,SHORT,158074.0,,"[""PENDING_ENTRY_CREATED:SHORT::""]"
SILVERM,2026-08-27 23:15,249292.0,249610.0,249201.0,249246.0,249253.8153840633,249409.819881937,249409.819881937,249253.8153840633,249409.819881937,249409.819881937,249246.0,232,249428.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 09:00,156987.0,157834.0,156982.0,157240.0,158011.3824109884,158181.64487257303,158181.64487257303,158011.3824109884,158181.64487257303,158181.64487257303,157240.0,233,158150.0,short_position,SHORT,,,158469.0,"[""ENTRY_EXECUTED:SHORT:158074.0:""]"
SILVERM,2026-08-28 09:00,248798.0,248900.0,247751.0,248096.0,249135.95436109207,249409.819881937,249409.819881937,249135.95436109207,249409.819881937,249409.819881937,248096.0,233,249246.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 09:15,157231.0,157490.0,157140.0,157281.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157281.0,234,157240.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:15,248098.0,248210.0,247903.0,248130.0,248789.12902936584,249409.819881937,249409.819881937,248789.12902936584,249409.819881937,249409.819881937,248130.0,234,248096.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 09:30,157305.0,157555.0,157215.0,157436.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157436.0,235,157281.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:30,248152.0,248550.0,247951.0,248501.0,248789.12902936584,249409.819881937,249409.819881937,248789.12902936584,249409.819881937,249409.819881937,248501.0,235,248130.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 09:45,157400.0,157818.0,157400.0,157566.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157566.0,236,157436.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 09:45,248466.0,248796.0,248400.0,248400.0,248789.12902936584,249409.819881937,249409.819881937,248789.12902936584,249409.819881937,249409.819881937,248400.0,236,248501.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 10:00,157583.0,157636.0,157335.0,157449.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157449.0,237,157566.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:00,248490.0,248496.0,248086.0,248153.0,248770.89767896713,249409.819881937,249409.819881937,248770.89767896713,249409.819881937,249409.819881937,248153.0,237,248400.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 10:15,157467.0,157696.0,157412.0,157568.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157568.0,238,157449.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:15,248072.0,248809.0,248000.0,248539.0,248770.89767896713,249409.819881937,249409.819881937,248770.89767896713,249409.819881937,249409.819881937,248539.0,238,248153.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 10:30,157589.0,157652.0,157384.0,157501.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157501.0,239,157568.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:30,248590.0,248619.0,248010.0,248130.0,248770.89767896713,249409.819881937,249409.819881937,248770.89767896713,249409.819881937,249409.819881937,248130.0,239,248539.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 10:45,157491.0,157573.0,157421.0,157465.0,157773.87847631003,158181.64487257303,158181.64487257303,157773.87847631003,158181.64487257303,158181.64487257303,157465.0,240,157501.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 10:45,248083.0,248494.0,248083.0,248311.0,248770.89767896713,249409.819881937,249409.819881937,248770.89767896713,249409.819881937,249409.819881937,248311.0,240,248130.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 11:00,157412.0,157426.0,157208.0,157288.0,157667.66299797824,158181.64487257303,158181.64487257303,157667.66299797824,158181.64487257303,158181.64487257303,157288.0,241,157465.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:00,248188.0,248440.0,247910.0,248049.0,248677.58275168174,249409.819881937,249409.819881937,248677.58275168174,249409.819881937,249409.819881937,248049.0,241,248311.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 11:15,157288.0,157497.0,157281.0,157295.0,157606.22423901234,158181.64487257303,158181.64487257303,157606.22423901234,158181.64487257303,158181.64487257303,157295.0,242,157288.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:15,248049.0,248349.0,247936.0,248200.0,248677.58275168174,249409.819881937,249409.819881937,248677.58275168174,249409.819881937,249409.819881937,248200.0,242,248049.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 11:30,157300.0,157710.0,157260.0,157559.0,157606.22423901234,158181.64487257303,158181.64487257303,157606.22423901234,158181.64487257303,158181.64487257303,157559.0,243,157295.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:30,248200.0,248600.0,247853.0,248476.0,248677.58275168174,249409.819881937,249409.819881937,248677.58275168174,249409.819881937,249409.819881937,248476.0,243,248200.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 11:45,157520.0,157750.0,157511.0,157746.0,157606.22423901234,158181.64487257303,158181.64487257303,157606.22423901234,158181.64487257303,158181.64487257303,157746.0,244,157559.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 11:45,248400.0,249371.0,248400.0,249294.0,248677.58275168174,249409.819881937,249409.819881937,248677.58275168174,249409.819881937,249409.819881937,249294.0,244,248476.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 12:00,157726.0,157726.0,157550.0,157704.0,157606.22423901234,158181.64487257303,158181.64487257303,157606.22423901234,158181.64487257303,158181.64487257303,157704.0,245,157746.0,short_position,SHORT,,,158469.0,[]
SILVERM,2026-08-28 12:00,249267.0,249497.0,248800.0,249280.0,248677.58275168174,249409.819881937,249409.819881937,248677.58275168174,249409.819881937,249409.819881937,249280.0,245,249294.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 12:15,157705.0,158400.0,157705.0,158314.0,157816.45569072352,158181.64487257303,158181.64487257303,157816.45569072352,158181.64487257303,158181.64487257303,158314.0,246,157704.0,exit_order_submitted,SHORT,LONG,158400.0,158469.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
SILVERM,2026-08-28 12:15,249278.0,251586.0,249247.0,251531.0,250098.10669211674,249409.819881937,249409.819881937,250098.10669211674,249409.819881937,249409.819881937,251531.0,246,249280.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 12:30,158305.0,158399.0,158040.0,158221.0,157896.16151494472,158181.64487257303,158181.64487257303,157896.16151494472,158181.64487257303,158181.64487257303,158221.0,247,158314.0,pending_long,,LONG,158400.0,,[]
SILVERM,2026-08-28 12:30,251580.0,251977.0,250910.0,251541.0,250642.2915268937,249409.819881937,249409.819881937,250642.2915268937,249409.819881937,249409.819881937,251541.0,247,251531.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 12:45,158228.0,158490.0,158172.0,158450.0,158085.238018536,158181.64487257303,158181.64487257303,158085.238018536,158181.64487257303,158181.64487257303,158450.0,248,158221.0,long_position,LONG,,,157550.0,"[""ENTRY_TRIGGERED:LONG:158450.0:""]"
SILVERM,2026-08-28 12:45,251550.0,252551.0,251344.0,252258.0,251265.05916323088,249666.73798064215,249409.819881937,251265.05916323088,249409.819881937,249666.73798064215,252258.0,248,251541.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 13:00,158453.0,158900.0,158453.0,158625.0,158248.14799502664,158181.64487257303,158181.64487257303,158248.14799502664,158181.64487257303,158181.64487257303,158625.0,249,158450.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:00,252383.0,253600.0,252315.0,252613.0,251638.52320597947,249666.73798064215,249409.819881937,251638.52320597947,249666.73798064215,249666.73798064215,252613.0,249,252258.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 13:15,158650.0,158843.0,158626.0,158731.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158731.0,250,158625.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:15,252656.0,253000.0,252500.0,252953.0,252073.28918556505,249666.73798064215,249409.819881937,252073.28918556505,249666.73798064215,249666.73798064215,252953.0,250,252613.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 13:30,158720.0,158839.0,158540.0,158642.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158642.0,251,158731.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:30,252781.0,253078.0,252300.0,252601.0,252073.28918556505,249666.73798064215,249409.819881937,252073.28918556505,249666.73798064215,249666.73798064215,252601.0,251,252953.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 13:45,158640.0,158790.0,158450.0,158638.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158638.0,252,158642.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 13:45,252555.0,252800.0,252111.0,252576.0,252073.28918556505,250765.16571308902,249666.73798064215,252073.28918556505,249666.73798064215,250765.16571308902,252576.0,252,252601.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 14:00,158605.0,158749.0,158461.0,158480.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158480.0,253,158638.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:00,252576.0,252742.0,251751.0,251751.0,252073.28918556505,250765.16571308902,249666.73798064215,252073.28918556505,250765.16571308902,250765.16571308902,251751.0,253,252576.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 14:15,158469.0,158673.0,158364.0,158571.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158571.0,254,158480.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:15,251751.0,252700.0,251634.0,252000.0,252073.28918556505,250765.16571308902,249666.73798064215,252073.28918556505,250765.16571308902,250765.16571308902,252000.0,254,251751.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 14:30,158563.0,158631.0,158369.0,158443.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158443.0,255,158571.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:30,252021.0,252487.0,251969.0,252140.0,252073.28918556505,250765.16571308902,249666.73798064215,252073.28918556505,250765.16571308902,250765.16571308902,252140.0,255,252000.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 14:45,158439.0,158867.0,158439.0,158747.0,158399.00545308163,158181.64487257303,158181.64487257303,158399.00545308163,158181.64487257303,158181.64487257303,158747.0,256,158443.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 14:45,252200.0,252423.0,251976.0,252227.0,252073.28918556505,250886.63487406282,250765.16571308902,252073.28918556505,250765.16571308902,250886.63487406282,252227.0,256,252140.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 15:00,158759.0,158800.0,158606.0,158771.0,158445.94124399475,158181.64487257303,158181.64487257303,158445.94124399475,158181.64487257303,158181.64487257303,158771.0,257,158747.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:00,252232.0,252759.0,252171.0,252527.0,252073.28918556505,250886.63487406282,250765.16571308902,252073.28918556505,250886.63487406282,250886.63487406282,252527.0,257,252227.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 15:15,158770.0,159071.0,158712.0,158945.0,158593.59872102443,158181.64487257303,158181.64487257303,158593.59872102443,158181.64487257303,158181.64487257303,158945.0,258,158771.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:15,252528.0,252600.0,252314.0,252397.0,252073.28918556505,250886.63487406282,250765.16571308902,252073.28918556505,250886.63487406282,250886.63487406282,252397.0,258,252527.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 15:30,158940.0,159218.0,158849.0,159152.0,158787.48210052328,158181.64487257303,158181.64487257303,158787.48210052328,158181.64487257303,158181.64487257303,159152.0,259,158945.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:30,252399.0,253082.0,252251.0,252950.0,252128.51443152982,250886.63487406282,250765.16571308902,252128.51443152982,250886.63487406282,250886.63487406282,252950.0,259,252397.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 15:45,159181.0,159181.0,159019.0,159126.0,158855.34799568175,158394.84164474727,158181.64487257303,158855.34799568175,158181.64487257303,158394.84164474727,159126.0,260,159152.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 15:45,252950.0,253000.0,252440.0,252642.0,252128.51443152982,251247.38815923576,250886.63487406282,252128.51443152982,250886.63487406282,251247.38815923576,252642.0,260,252950.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 16:00,159125.0,159248.0,159036.0,159042.0,158855.34799568175,158394.84164474727,158181.64487257303,158855.34799568175,158394.84164474727,158394.84164474727,159042.0,261,159126.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:00,252650.0,252740.0,252480.0,252549.0,252128.51443152982,251247.38815923576,250886.63487406282,252128.51443152982,251247.38815923576,251247.38815923576,252549.0,261,252642.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 16:15,159039.0,159086.0,158725.0,158950.0,158855.34799568175,158394.84164474727,158181.64487257303,158855.34799568175,158394.84164474727,158394.84164474727,158950.0,262,159042.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:15,252549.0,252599.0,252048.0,252545.0,252128.51443152982,251247.38815923576,250886.63487406282,252128.51443152982,251247.38815923576,251247.38815923576,252545.0,262,252549.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 16:30,158950.0,159100.0,158801.0,159065.0,158855.34799568175,158394.84164474727,158181.64487257303,158855.34799568175,158394.84164474727,158394.84164474727,159065.0,263,158950.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:30,252519.0,252519.0,252000.0,252299.0,252128.51443152982,251247.38815923576,250886.63487406282,252128.51443152982,251247.38815923576,251247.38815923576,252299.0,263,252545.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 16:45,159061.0,159077.0,158923.0,158983.0,158855.34799568175,158406.71406391653,158394.84164474727,158855.34799568175,158394.84164474727,158406.71406391653,158983.0,264,159065.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 16:45,252290.0,252563.0,252226.0,252333.0,252128.51443152982,251247.38815923576,251247.38815923576,252128.51443152982,251247.38815923576,251247.38815923576,252333.0,264,252299.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 17:00,158983.0,158995.0,158788.0,158882.0,158855.34799568175,158406.71406391653,158394.84164474727,158855.34799568175,158406.71406391653,158406.71406391653,158882.0,265,158983.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:00,252362.0,252446.0,252016.0,252292.0,252128.51443152982,251247.38815923576,251247.38815923576,252128.51443152982,251247.38815923576,251247.38815923576,252292.0,265,252333.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 17:15,158889.0,158962.0,158841.0,158880.0,158855.34799568175,158406.71406391653,158394.84164474727,158855.34799568175,158406.71406391653,158406.71406391653,158880.0,266,158882.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:15,252286.0,252606.0,252101.0,252257.0,252128.51443152982,251247.38815923576,251247.38815923576,252128.51443152982,251247.38815923576,251247.38815923576,252257.0,266,252292.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 17:30,158888.0,159111.0,158847.0,159049.0,158855.34799568175,158406.71406391653,158394.84164474727,158855.34799568175,158406.71406391653,158406.71406391653,159049.0,267,158880.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:30,252192.0,252940.0,252192.0,252798.0,252128.51443152982,251247.38815923576,251247.38815923576,252128.51443152982,251247.38815923576,251247.38815923576,252798.0,267,252257.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 17:45,159030.0,159113.0,158920.0,158998.0,158855.34799568175,158448.32016382265,158406.71406391653,158855.34799568175,158406.71406391653,158448.32016382265,158998.0,268,159049.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 17:45,252673.0,253800.0,252544.0,253339.0,252513.66101308275,251753.32571311918,251247.38815923576,252513.66101308275,251247.38815923576,251753.32571311918,253339.0,268,252798.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 18:00,159000.0,159039.0,158865.0,158950.0,158855.34799568175,158448.32016382265,158406.71406391653,158855.34799568175,158448.32016382265,158448.32016382265,158950.0,269,158998.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:00,253452.0,253639.0,252800.0,253159.0,252524.30155611192,251753.32571311918,251247.38815923576,252524.30155611192,251753.32571311918,251753.32571311918,253159.0,269,253339.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 18:15,158959.0,159049.0,158920.0,159016.0,158855.34799568175,158448.32016382265,158406.71406391653,158855.34799568175,158448.32016382265,158448.32016382265,159016.0,270,158950.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:15,253094.0,253690.0,253000.0,253612.0,252858.32671683223,251753.32571311918,251247.38815923576,252858.32671683223,251753.32571311918,251753.32571311918,253612.0,270,253159.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 18:30,159019.0,159044.0,158885.0,158918.0,158855.34799568175,158448.32016382265,158406.71406391653,158855.34799568175,158448.32016382265,158448.32016382265,158918.0,271,159016.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:30,253605.0,253800.0,253083.0,253451.0,252858.32671683223,251753.32571311918,251247.38815923576,252858.32671683223,251753.32571311918,251753.32571311918,253451.0,271,253612.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 18:45,158927.0,159022.0,158884.0,158997.0,158855.34799568175,158499.86374042093,158448.32016382265,158855.34799568175,158448.32016382265,158499.86374042093,158997.0,272,158918.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 18:45,253501.0,253586.0,252853.0,253479.0,252858.32671683223,252127.78491347443,251753.32571311918,252858.32671683223,251753.32571311918,252127.78491347443,253479.0,272,253451.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 19:00,158965.0,159144.0,158926.0,159084.0,158864.04605055985,158499.86374042093,158448.32016382265,158864.04605055985,158499.86374042093,158499.86374042093,159084.0,273,158997.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 19:00,253400.0,253443.0,252900.0,253258.0,252858.32671683223,252127.78491347443,251753.32571311918,252858.32671683223,252127.78491347443,252127.78491347443,253258.0,273,253479.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 19:15,159085.0,159584.0,159061.0,159281.0,158983.15695527085,158499.86374042093,158448.32016382265,158983.15695527085,158499.86374042093,158499.86374042093,159281.0,274,159084.0,long_position,LONG,,,157550.0,[]
SILVERM,2026-08-28 19:15,253238.0,254350.0,253238.0,253400.0,252858.32671683223,252127.78491347443,251753.32571311918,252858.32671683223,252127.78491347443,252127.78491347443,253400.0,274,253258.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-28 19:30,159182.0,159706.0,158014.0,158351.0,158983.15695527085,158499.86374042093,158448.32016382265,158983.15695527085,158499.86374042093,158499.86374042093,158351.0,275,159281.0,exit_order_submitted,LONG,SHORT,158014.0,157550.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
SILVERM,2026-08-28 19:30,253502.0,254450.0,250010.0,250111.0,252306.07851862072,252127.78491347443,251753.32571311918,252306.07851862072,252127.78491347443,252127.78491347443,250111.0,275,253400.0,exit_order_submitted,LONG,SHORT,250010.0,246300.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
GOLDM,2026-08-28 19:45,158342.0,158585.0,157530.0,157865.0,158589.8494567677,158499.86374042093,158499.86374042093,158589.8494567677,158499.86374042093,158499.86374042093,157865.0,276,158351.0,short_position,SHORT,,,159706.0,"[""ENTRY_TRIGGERED:SHORT:157865.0:""]"
SILVERM,2026-08-28 19:45,250132.0,251200.0,248378.0,249341.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,249341.0,276,250111.0,short_position,SHORT,,,254450.0,"[""ENTRY_TRIGGERED:SHORT:249341.0:""]"
GOLDM,2026-08-28 20:00,157874.0,158394.0,157703.0,157942.0,158484.0000852461,158499.86374042093,158499.86374042093,158484.0000852461,158499.86374042093,158499.86374042093,157942.0,277,157865.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:00,249400.0,251250.0,249271.0,250360.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,250360.0,277,249341.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:15,157929.0,158380.0,157736.0,158174.0,158484.0000852461,158499.86374042093,158499.86374042093,158484.0000852461,158499.86374042093,158499.86374042093,158174.0,278,157942.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:15,250400.0,251600.0,250075.0,251277.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,251277.0,278,250360.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:30,158215.0,158333.0,157865.0,157915.0,158484.0000852461,158499.86374042093,158499.86374042093,158484.0000852461,158499.86374042093,158499.86374042093,157915.0,279,158174.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:30,251308.0,251550.0,250411.0,250546.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,250546.0,279,251277.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 20:45,157900.0,158112.0,157751.0,158028.0,158484.0000852461,158499.86374042093,158499.86374042093,158484.0000852461,158499.86374042093,158499.86374042093,158028.0,280,157915.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 20:45,250515.0,251135.0,250338.0,250571.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,250571.0,280,250546.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:00,158029.0,158115.0,157363.0,157450.0,158148.1437187614,158499.86374042093,158499.86374042093,158148.1437187614,158499.86374042093,158499.86374042093,157450.0,281,158028.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:00,250639.0,250767.0,249225.0,249517.0,251150.96297080177,252127.78491347443,252127.78491347443,251150.96297080177,252127.78491347443,252127.78491347443,249517.0,281,250571.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:15,157440.0,157613.0,157061.0,157079.0,157734.30436831995,158499.86374042093,158499.86374042093,157734.30436831995,158499.86374042093,158499.86374042093,157079.0,282,157450.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:15,249524.0,249728.0,247700.0,247880.0,249816.58602736914,252127.78491347443,252127.78491347443,249816.58602736914,252127.78491347443,252127.78491347443,247880.0,282,249517.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:30,157049.0,157200.0,156400.0,156519.0,157229.68744707186,158499.86374042093,158499.86374042093,157229.68744707186,158499.86374042093,158499.86374042093,156519.0,283,157079.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:30,247800.0,248250.0,246724.0,246724.0,248477.55527218757,252127.78491347443,252127.78491347443,248477.55527218757,252127.78491347443,252127.78491347443,246724.0,283,247880.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 21:45,156501.0,156626.0,155517.0,156000.0,156763.33552869377,157537.24470201446,158499.86374042093,156763.33552869377,158499.86374042093,157537.24470201446,156000.0,284,156519.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 21:45,246753.0,246969.0,244244.0,245215.0,247156.6414607291,249274.0218801967,252127.78491347443,247156.6414607291,252127.78491347443,249274.0218801967,245215.0,284,246724.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:00,156036.0,156170.0,155610.0,155646.0,156321.18381167736,157537.24470201446,158499.86374042093,156321.18381167736,157537.24470201446,157537.24470201446,155646.0,285,156000.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:00,245188.0,245543.0,243375.0,243375.0,245418.4048888354,249274.0218801967,252127.78491347443,245418.4048888354,249274.0218801967,249274.0218801967,243375.0,285,245215.0,short_position,SHORT,,,254450.0,[]
GOLDM,2026-08-28 22:15,155647.0,156600.0,155647.0,155757.0,156321.18381167736,157537.24470201446,158499.86374042093,156321.18381167736,157537.24470201446,157537.24470201446,155757.0,286,155646.0,short_position,SHORT,,,159706.0,[]
SILVERM,2026-08-28 22:15,243372.0,245187.0,243300.0,244550.0,245418.4048888354,249274.0218801967,252127.78491347443,245418.4048888354,249274.0218801967,249274.0218801967,244550.0,286,243375.0,short_position,SHORT,,,254450.0,[]
